1.376466467812757060e+02,-8.339411362652496962e+01
-5.794969192918941303e+00,6.646261177149663801e+00
-6.131121956077640789e+01,4.742099330727445050e+01
-1.403287891237042118e+02,1.556071381710549133e+02
-2.916421336500527417e+01,2.036270632814425596e+02
1.540136922810075077e+02,-6.386330564260354947e+00
-2.963216536063893614e+01,1.021240994965668314e+01
1.041566173734463661e+02,5.875011086582147612e+01
1.074984350521351644e+02,4.902279185368232817e+01
-4.398899903903674158e+01,-1.513009229262566180e+01
1.664277754540897263e+02,1.196968798715242031e+02
2.015699102507312190e+01,1.361523950781363510e+02
-8.383502367490160978e+00,6.729936993783803700e+01
-6.666327767638399848e+01,-2.370095112259948422e+01
5.368911976681378206e+01,-5.036147458405473287e+01
-2.447775865758504210e+01,-3.378537019687676235e+01
4.987112325757512821e+01,2.694317398188691115e+01
8.005352015740953675e+01,-3.112699035149089255e+01
3.925296663832138933e+01,-8.771269030893553520e+01
-4.723515553457577454e+01,-1.141998067313083567e+02
1.717579546384152991e+02,4.065925275955802221e+01
-6.992432416669934980e+00,-1.832815526537523354e+01
3.771011147159607191e+01,-1.186975327442386572e+02
7.991810259100209635e+01,-1.935295038275534196e+01
-5.826229804783697119e+01,-2.681679945706861901e+01
-2.622405285227295124e+01,-8.549989981640004544e+01
9.975185318419991631e+01,-9.844443270139747426e+01
8.745113720522608958e+01,4.763547157010064481e+00
1.189340188870841963e+01,8.958792304983926158e+01
-1.586426290759323194e+02,-5.178929976857861561e+01
-4.137875420341782018e+01,2.473158673178119784e+02
6.053114154790891632e+01,6.044084200821140485e+01
1.597213817696190219e+01,9.530654690756779246e+01
-8.003073071515380832e+01,-4.580624204289289025e+01
-9.447138755611504735e+01,-1.448917588307209314e+02
1.458674901301641285e+02,-1.776104937774754831e+02
2.134493019451898306e+02,-1.472233824084104192e+01
2.697584757364137431e+02,-3.979362987316371658e+01
8.552348672827950793e+01,-5.218248560713500694e+01
-2.869075584931717913e+02,1.955119118513833314e+02
-2.399043237586719499e+02,-1.755775479486447921e+01
6.707106018040285278e+01,1.899570160647042538e+00
8.971118585320847671e+01,-2.315988300091657592e+01
3.912966399561906883e+01,-5.305474973057091148e+01
-6.276810217827055993e+01,4.618965848860825929e+01
1.207812137000816222e+02,-9.859530244654534314e+00
-9.499008253733484253e+02,-3.350081899900580424e+02
7.755993802038145191e+01,1.070252615384397927e+02
-6.378976246412612738e+01,7.890941364414541681e+01
-2.627805574683412360e+01,-1.110976795928438321e+01
1.217965796591834504e+02,-8.239862182016459258e+01
-1.531300703669876100e+02,-3.588374804250112788e+02
8.490943358617742831e+01,-9.531403537597821440e+00
1.651052370131369855e+02,1.907105892496381898e+02
6.730732752088594850e+01,-2.102245034261466969e+02
5.048003084598825296e+00,-7.847221191978651689e+01
-3.357302542824689340e+02,-1.045840150372687987e+02
1.505726239512268023e+02,8.329227243734375463e+01
5.297619455694563939e+00,8.958392212739954630e+01
1.378803880652384883e+01,3.165750492840997410e+01
9.037470767375553748e+01,1.051858385196669445e+02
9.399759424765100846e+01,1.017372450952324385e+02
-6.199775869832246045e+00,-6.965030686602766252e+01
1.981012739108822416e+02,1.600969147155565864e+01
-8.596170622463561983e+01,-8.491600286128287678e+01
9.005070819338476440e+01,-2.581730321163946087e+02
6.907949451505047023e+01,-9.256667342046451807e+00
-1.070104708781628915e+02,-1.442973016984054482e+02
1.685718292919597161e+02,1.693101943717885263e+02
-4.117653325299517775e+01,1.106673365177806971e+02
-3.653637228776003099e+02,-7.476423877407167140e+01
-1.276967651233006791e+02,-4.959606474897908157e+01
-1.485710623079057235e+01,3.896187711501139717e+01
-7.999850899918185121e+01,-2.191069980238677033e+02
